Indexes,Material=Steel,Material=Aluminum,Material=Titanium,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
1133,0,1,0,0,0,0.49135,0.07,0.5656,0.145,64.6,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0346,0.0706,0.0378,50,0.145,0.44299999999999995,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001755929,0.003386433,0.000913149,0.000702795,0.000696654,0.005081939,0.005886728,0.8880152500961548,0
1134,1,0,0,0,0,0.425,0.07,0.5656,0.025,73.5,0.04,0.0254,0.0286,0.0286,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.039700000000000006,0.0103,0.0433,72.5,0.2169,0.5652999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000844722,0.005648428,0.000878751,0.000501832,0.001215894,0.001863778,0.004780871,0.6784265168365583,0
1135,1,0,0,0,0,0.44498,0.055,0.5656,0.045,74,0.04,0.0254,0.04,0.0365,0.0195,0.013000000000000001,0.0286,0.015,0.0466,0.0374,0.0303,74,0.1807,0.6073999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.007122258,0.001260259,0.000702025,0.001202628,0.006957503,0.005636049,0.000555532,0.658444524,0
1136,0,1,0,0,0,0.405,0.07,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.047,0.0375,73,0.15,0.5870000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.002836065,0.000724454,0.002475347,0.006321837,0.00448286,0.001591421,0.000912816,0.6535751624663546,0
1137,0,1,0,0,0,0.37173,3.637978807091714e-15,0.5656,0.037000000000000005,71.44000000000003,0.045,0.039,0.05,0.0345,0.018000000000000002,0.015,0.0268,0.015,0.0262,0.1279,0.0018,70.94000000000003,0.11,0.31,0.17,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000815581,0.003183482,0.005919107,0.004172795,0.000735129,0.008433177,0.00569822,0.6502336067035642,2
1138,0,1,0,0,0,0.445,0.005,0.5656,0.045,71.5,0.04,0.0616,0.055,0.061499999999999985,0.02835,0.018000000000000002,0.0418,0.015,0.0729,0.0577,0.0448,74,0.145,0.3337,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000696909,0.00127696,0.002367339,0.003780475,0.005080081,0.000809046,0.002459107,0.7108250266191161,2
1139,0,1,0,0,0,0.44,0,0.5656,0.045,78,0.04,0.0426,0.045,0.053,0.03635,0.0165,0.038,0.015,0.0412,0.07,0.015,66,0.1,0.35,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000542285,0.001112101,0.000822771,0.008532442,0.000998009,0.001064354,0.000549471,0.5491417648315294,0
1140,0,1,0,0,0,0.38355,0.021341412,0.5656,0.045,69.94,0.045,0.039,0.05,0.0345,0.018000000000000002,0.035,0.0268,0.015,0.0624,0.0357,0.023600000000000003,70.44,0.11,0.31,0.17,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.012,0.000881326,0.001317757,0.001108852,0.009647969,0.005288598,0.002344937,0.000776012,0.6811822198553497,2
1141,1,0,0,0,0,0.44498,0.055,0.5656,0.045,74,0.04,0.0254,0.04,0.0365,0.0195,0.013000000000000001,0.0286,0.015,0.0466,0.0374,0.0303,74,0.1807,0.6073999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.005398018,0.001783758,0.007702019,0.001158595,0.006751968,0.003326292,0.002411023,0.658444524,0
1142,1,0,0,0,0,0.41200000000000003,0.07,0.5656,0.045,74,0.04,0.0286,0.035,0.0365,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.0424,0.0324,0.037000000000000005,73,0.1316,0.5724,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001279764,0.005421758,0.000843487,0.000927622,0.000545467,0.002425171,0.000545467,0.6525840651915149,0
1143,1,0,0,0,0,0.44,0.068,0.5656,0.045,73,0.038,0.032275,0.037000000000000005,0.0429,0.023350000000000003,0.015,0.0286,0.015,0.048,0.04,0.033,72,0.1433,0.56,0.073,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.0123,0.000656822,0.000883908,0.001981871,0.001938859,0.002095152,0.000588576,0.003046802,0.6396387229453628,0
1144,1,0,0,0,0,0.41,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0474,0.0478,0.0367,73,0.21,0.6277999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.002365608,0.001386979,0.006275769,0.001694734,0.00234151,0.003589173,0.006331091,0.6818248866973677,0
1145,1,0,0,0,0,0.41,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0474,0.0478,0.0367,73,0.21,0.6277999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.005509701,0.000797881,0.000797881,0.000808455,0.000970654,0.003578688,0.002005199,0.6818248866973677,0
1146,1,0,0,0,0,0.425,0.019809646613431032,0.5656,0.045,72.55060902015282,0.04,0.0327,0.04,0.05,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.043,0.0522,0.033,67.55060902015282,0.1151,0.43200000000000005,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.003314151,0.001627915,0.002669024,0.000893659,0.002740232,0.006668538,0.003343365,0.6572994707342006,0
1147,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.0474,0.0371,73,0.145,0.5724,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001596083,0.00433455,0.006358935,0.009020146,0.00092221,0.004555574,0.005335218,0.6536386402787728,0
1148,1,0,0,0,0,0.395,0.048,0.5656,0.045,73.5,0.04,0.0267,0.037000000000000005,0.0365,0.023350000000000003,0.013000000000000001,0.027999999999999997,0.015,0.0384,0.0353,0.0294,72,0.0845,0.4503,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.007,0.001171376,0.004194213,0.002054184,0.001404331,0.00083918,0.000773179,0.001355886,0.5775109055689327,0
1149,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0599,0.0484,0.0365,73,0.145,0.5144,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.006363587,0.001071383,0.003565625,0.001431292,0.008018155,0.007562471,0.001149312,0.6571146018806653,0
1150,0,1,0,0,0,0.62967,0.027000000000000003,0.5656,0.045,42,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0522,0.0327,0.0473,43.49999999999997,0.0888,0.5077,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001122725,0.001695974,0.000833065,0.001486774,0.001132622,0.00719556,0.005562337,0.6008086465625287,0
1151,1,0,0,0,0,0.31,0.015,0.5656,0.05,69,0.0381,0.0286,0.0318,0.034,0.0227,0.014425,0.0286,0.005,0.055,0.5670000000000001,0.013000000000000001,68,0.14,0.5670000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.03,0.002294046,0.003160283,0.001036696,0.002639903,0.000519762,0.00439842,0.000612287,1.1733894530558453,1
1152,0,1,0,0,0,0.39,0.05,0.5656,0.19,75,0.04,0.04795,0.045,0.0365,0.0225,0.018000000000000002,0.0318,0.015,0.035,0.025,0.03,72.5,0.1381,0.53,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.003780475,0.000969944,0.008728106,0.004532311,0.003199822,0.000521666,0.000521666,0.6343369546456248,0
1153,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0496,0.0283,0.0327,73,0.16,0.585,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001116175,0.006108218,0.000576224,0.00725899,0.001439691,0.002143198,0.002614922,0.6569519249630646,0
1154,1,0,0,0,0,0.44,0.07,0.5656,-0.435,67,0.0381,0.0237,0.0318,0.034,0.02,0.015425,0.0254,0.005,0.025,0.02,0.01,67,0.2055,0.15,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.03,0.002742237,0.004296674,0.007127469,0.001133451,0.001039733,0.0010706,0.004649828,0.6133940273209382,1
1155,1,0,0,0,0,0.33,0,0.5656,0.2,77,0.04,0.0426,0.045,0.053,0.03635,0.0165,0.038,0.015,0.0412,0.09,0.015,70,0.1107,0.4,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.00056002,0.001899558,0.003733762,0.00124105,0.007106648,0.001341092,0.002129137,0.4680199745960912,0
1156,1,0,0,0,0,0.405,0.08,0.5656,0.2,83,0.05,0.0352,0.05,0.0365,0.04,0.0265,0.05,0.015,0.0515,0.054700000000000006,0.038700000000000005,75,0.12,0.4,0.05,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001871974,0.000625869,0.000838566,0.004124249,0.001852904,0.001474861,0.001483516,0.6525679850803873,0
1157,0,1,0,0,0,0.39504,0.068,0.5656,0.355,78,0.04,0.0289,0.045,0.0365,0.0275,0.0165,0.0318,0.015,0.04,0.1,0.035,75,0.11,0.7,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.007844142,0.001085581,0.00237775,0.001937442,0.002391704,0.002720264,0.003560413,0.6688907067358674,0
1158,0,1,0,0,0,0.39,0.07,0.5656,0.355,76,0.04,0.0286,0.045,0.043,0.026000000000000002,0.013000000000000001,0.0318,0.015,0.045,0.025,0.03,74,0.1026,0.605,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000751986,0.009840384,0.000747599,0.001736135,0.003125802,0.006090374,0.006688075,0.6377740145416683,0
1159,1,0,0,0,0,0.41368999999999995,0.07,0.5656,0.045,72.5,0.04,0.0286,0.036000000000000004,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0447,0.0375,0.0529,73,0.15330000000000002,0.5875,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000509599,0.001119446,0.003881336,0.00274826,0.008427011,0.001025385,0.004861974,0.6532396926558057,0
1160,0,1,0,0,0,0.405,0.07,0.5656,0.045,75,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0485,0.0474,0.0365,75,0.1289,0.5674,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001209685,0.003898406,0.001359858,0.002329553,0.003309306,0.003808226,0.003676853,0.6952357973199599,0
1161,0,1,0,0,0,0.405,0.07,0.5656,0.045,75,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0485,0.0474,0.0365,75,0.1289,0.5674,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000954462,0.000712369,0.000671884,0.001157748,0.000742151,0.001017913,0.004499284,0.6952357973199599,0
1162,0,1,0,0,0,0.415,0.07,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0475,0.0468,0.0379,73,0.1428,0.5868,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.004456707,0.002043695,0.001376872,0.000783998,0.004677114,0.001224819,0.004112201,0.6816051199032318,0
1163,1,0,0,0,0,0.415,0.07,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0475,0.0468,0.0379,73,0.1428,0.5868,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.002478971,0.002113621,0.001947386,0.000577489,0.006257436,0.00092356,0.001350937,0.6816051199032318,0
1164,1,0,0,0,0,0.405,0.07,0.5656,0.07,78.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0468,0.0478,0.0385,73,0.1685,0.6477999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000642097,0.000847817,0.005433667,0.00218115,0.009226994,0.000920189,0.00056952,0.7181695306003373,0
1165,1,0,0,0,0,0.38,0.049989782,0.5656,0.037000000000000005,76.00194701794737,0.045,0.036000000000000004,0.035,0.0345,0.018000000000000002,0.015,0.028999999999999998,0.015,0.037000000000000005,0.0228,0.0322,73.00194701794736,0.1104,0.5528,0.17,0.12,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001698457,0.003270806,0.002469922,0.002469922,0.000502934,0.000748694,0.001601931,0.6938297740045447,2
1166,0,0,1,0,0,0.42,0.068,0.5656,0.045,72.5,0.04,0.03175,0.0349,0.0365,0.0257,0.018000000000000002,0.0349,0.015,0.0405,0.0402,0.033600000000000005,73,0.191,0.5822,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.008760082,0.001203507,0.000608714,0.001065912,0.000895622,0.004582307,0.002154198,0.6621272296824625,0
1167,1,0,0,0,0,0.3756,0.03,0.5656,0.045,76,0.0381,0.027000000000000003,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0306,0.03,0.0231,75,0.1074,0.53,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.3,0.0106,0.001401253,0.005128613,0.004154524,0.000575802,0.00160545,0.00634964,0.00364206,0.5991046566498516,0
1168,1,0,0,0,0,0.38,0.049989782,0.5656,0.037000000000000005,76.00194701794737,0.045,0.036000000000000004,0.035,0.0345,0.018000000000000002,0.015,0.028999999999999998,0.015,0.037000000000000005,0.0228,0.0322,73.00194701794736,0.1104,0.5528,0.17,0.12,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.006821459,0.005234723,0.002176369,0.009521788,0.002774515,0.001987677,0.000748146,0.6938297740045447,2
1169,1,0,0,0,0,0.39,0.07,0.5656,0.035,62,0.0381,0.0237,0.0318,0.034,0.02,0.015425,0.0254,0.005,0.025,0.005,0.01,69,0.15619999999999998,0.535,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.03,0.002224649,0.000774877,0.003805442,0.000572443,0.004215741,0.00117052,0.000868528,0.6182471970380402,1
1170,1,0,0,0,0,0.41,0.068,0.5656,0.045,72.5,0.04,0.03175,0.045,0.0365,0.01735,0.013000000000000001,0.0349,0.015,0.0518,0.0493,0.033100000000000004,73,0.14959999999999998,0.5393,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001496593,0.000647284,0.002231167,0.000894312,0.001828671,0.001061245,0.003244598,0.6524224661169667,0
1171,1,0,0,0,0,0.41623999999999994,0.07,0.5656,0.045,74,0.04,0.02855,0.037000000000000005,0.0365,0.023350000000000003,0.013000000000000001,0.027999999999999997,0.015,0.039,0.0425,0.0427,72,0.1526,0.5925,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.007,0.006243722,0.002419856,0.006391574,0.002434056,0.00055716,0.003498462,0.000729238,0.6471146580224614,0
1172,1,0,0,0,0,0.40919,0.073,0.5656,0.015,74.99999999999997,0.04,0.0254,0.0317,0.0365,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.031100000000000006,0.0144,0.0485,71.5,0.0945,0.4944,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.007,0.009404132,0.005685731,0.001316794,0.006429081,0.000819768,0.002216529,0.004268484,0.628251473,0
1173,1,0,0,0,0,0.415,0.068,0.5656,0.06,72.3,0.04,0.03175,0.045,0.0365,0.0165,0.013999999999999999,0.0349,0.015,0.0426,0.0485,0.0307,72.5,0.16490000000000002,0.5735,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000576645,0.001459837,0.007579082,0.001403305,0.000507739,0.001850196,0.005656697,0.6367172440423924,0
1174,1,0,0,0,0,0.43,0.065,0.5656,0.06,71.8,0.04,0.03175,0.045,0.042,0.0165,0.054000000000000006,0.0349,0.015,0.0515,0.0415,0.038700000000000005,72,0.1248,0.5415,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001306242,0.000638819,0.002425171,0.008902175,0.000707695,0.000828811,0.000522048,0.6326256400225972,0
1175,1,0,0,0,0,0.425,0.03,0.5656,0.064,73,0.035,0.04,0.045,0.04495,0.026000000000000002,0.0175,0.0386,0.015,0.044000000000000004,0.055,0.037000000000000005,70,0.1453,0.51,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.0112,0.00056125,0.001183432,0.000955859,0.003628765,0.00287996,0.001585612,0.001782454,0.6406826094783818,0
1176,0,1,0,0,0,0.415,0.069,0.5656,0.07,73.5,0.04,0.03175,0.055,0.0365,0.0165,0.0115,0.0349,0.015,0.0525,0.0481,0.0342,73.5,0.1688,0.5731,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000872986,0.003362985,0.001418785,0.007518352,0.002805121,0.000571188,0.002143198,0.6615657094217836,0
1177,1,0,0,0,0,0.405,0.069,0.5656,0.12,73,0.04,0.03175,0.045,0.0365,0.0165,0.0115,0.0349,0.015,0.049,0.0481,0.02,72.5,0.1468,0.5881000000000001,0.06,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.005307973,0.00055961,0.009039959,0.007673905,0.006090374,0.00074979,0.003769432,0.6438040043751753,0
1178,1,0,0,0,1,0.4,0.068,0.5656,0.055,72.5,0.04,0.03175,0.045,0.0365,0.01735,0.013000000000000001,0.0349,0.015,0.040999999999999995,0.0492,0.0281,73,0.1453,0.5392,0.068,0.13,0.015842532,0.018000000000000002,0.33,0.3,0.009,0.001259337,0.001012715,0.003350709,0.009369805,0.001321618,0.00433455,0.000877467,0.6485525196792075,0
1179,1,0,0,0,0,0.46289,0.088,0.5656,0.045,77.5,0.04,0.0386,0.045,0.061499999999999985,0.04335,0.02,0.0318,0.015,0.0743,0.0513,0.037000000000000005,73,0.145,0.4073,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.003304469,0.003618165,0.0022328,0.001571757,0.006054843,0.000500732,0.005644299,0.6998006623363773,0
1180,1,0,0,0,0,0.42,0.062,0.5656,0.06,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0478,0.0589,0.0343,73,0.1666,0.57,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000953067,0.001311028,0.004819489,0.003218599,0.000523195,0.009308331,0.008280382,0.6801708768889618,0
1181,1,0,0,0,1,0.405,0.068,0.5656,0.06,72.5,0.04,0.03175,0.045,0.0365,0.023850000000000003,0.013000000000000001,0.0349,0.015,0.0409,0.0492,0.0281,73,0.1465,0.5392,0.068,0.13,0.015842532,0.018000000000000002,0.33,0.3,0.009,0.000860939,0.000769231,0.007044549,0.004456707,0.009493972,0.003331161,0.000832456,0.6456914030052179,0
1182,0,1,0,0,0,0.7341,0.037000000000000005,0.5656,0.025,50,0.0381,0.0229,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.044000000000000004,0.31,0.03,50,0.1273,0.55,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.0106,0.006619943,0.002752283,0.001785063,0.001616052,0.006896707,0.001881583,0.001881583,0.4592383010998816,0
1183,1,0,0,0,0,0.36,0.03,0.5656,0.025,75,0.0381,0.0254,0.033,0.034,0.01875,0.013000000000000001,0.0286,0.013999999999999999,0.0357,0.0293,0.032600000000000004,75,0.14959999999999998,0.5692999999999999,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.3,0.025,0.001695974,0.002829849,0.008377849,0.008377849,0.003660754,0.001486774,0.00257695,0.6387772224510837,1
1184,1,0,0,0,0,0.44082,0.085,0.5656,0.025,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.047700000000000006,0.04,0.0407,74,0.1468,0.665,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001066692,0.000587286,0.003955849,0.002704394,0.002350088,0.000704081,0.000849058,0.6920578274872117,0
1185,1,0,0,0,0,0.47948,0.088,0.5656,0.045,77.5,0.04,0.0386,0.045,0.061499999999999985,0.04335,0.02,0.0318,0.015,0.0743,0.0513,0.037000000000000005,73,0.145,0.4073,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.004944452,0.003750183,0.002267358,0.000869799,0.009876435,0.000756953,0.001133451,0.6998006623363773,0
1186,1,0,0,0,1,0.415,0.068,0.5656,0.057999999999999996,72,0.04,0.03175,0.045,0.0365,0.023850000000000003,0.013000000000000001,0.0349,0.015,0.0417,0.049100000000000005,0.0284,72.5,0.1061,0.4991,0.068,0.13,0.015842532,0.018000000000000002,0.33,0.3,0.009,0.009549685,0.001919108,0.008383978,0.000500366,0.009963498,0.003146445,0.001029141,0.6320281098383652,0
1187,1,0,0,0,0,0.39,0.06,0.5656,0.057999999999999996,70.1,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0478,0.0466,0.0385,74,0.15,0.515,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.007761394,0.007417309,0.000923898,0.002345795,0.00057098,0.0015955,0.003643392,0.6364186426686416,0
1188,0,1,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.049,0.034,73,0.145,0.515,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.002620666,0.003230391,0.005158708,0.001182566,0.001858333,0.005884576,0.002609191,0.6536386402787728,0
1189,0,1,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.049,0.034,73,0.145,0.515,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.002852707,0.00167257,0.000800219,0.002043695,0.000918172,0.006294156,0.0024826,0.6536386402787728,0
1190,0,1,0,0,0,0.39771,-0.092,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0452,0.047200000000000006,0.0346,80.5,0.145,0.4472,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.002089032,0.008850241,0.001655531,0.000942668,0.004476308,0.005824629,0.000672376,0.5870836099605548,0
1191,1,0,0,0,0,0.44799999999999995,0.098,0.5656,0.045,77.5,0.04,0.0386,0.045,0.061499999999999985,0.04335,0.02,0.0318,0.015,0.0743,0.0513,0.037000000000000005,73,0.145,0.4073,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001060469,0.00197175,0.000604721,0.000884555,0.000580453,0.003560413,0.002918125,0.7088787887901941,0
1192,0,1,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.049,0.034,73,0.145,0.515,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001265338,0.002942772,0.009049882,0.002731228,0.000502015,0.000512777,0.005115501,0.6536386402787728,0
1193,1,0,0,0,0,0.39,0.05,0.5656,0.045,70.6,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0487,0.0484,0.035,74.5,0.1337,0.5144,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.008396251,0.003100756,0.0065573,0.00216051,0.001017168,0.000763625,0.001198238,0.6643163950286309,0
1194,1,0,0,0,0,0.39,0.05,0.5656,0.045,72.6,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0487,0.0484,0.035,73,0.16440000000000002,0.5684,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000837953,0.001974637,0.002360424,0.001772055,0.001448139,0.001517535,0.008184049,0.6503759809510702,0
1195,1,0,0,0,0,0.415,0.07,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.046200000000000005,0.0317,0.0312,73.5,0.1509,0.6017,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001347976,0.003644724,0.000768668,0.00083918,0.005207991,0.005269293,0.002491695,0.6594350764251882,0
1196,0,1,0,0,0,0.43296,0.015,0.5656,0.07,74,0.04,0.0265,0.045,0.0365,0.015,0.01,0.0318,0.015,0.0338,0.0651,-0.009,72.5,0.0144,0.415,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001968868,0.009146367,0.00212447,0.001792914,0.000645865,0.008677187,0.00218115,0.6255583515134823,1
1197,1,0,0,0,0,0.39,0.045,0.5656,0.12,75,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.047700000000000006,0.0464,0.0343,74,0.11,0.5664,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.004385571,0.003082666,0.008632876,0.006085921,0.006576511,0.001662812,0.005265441,0.6349199074110093,0
1198,1,0,0,0,0,0.37,0.05,0.5656,0.12,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013999999999999999,0.0318,0.015,0.035,0.0205,0.03,73,0.08,0.5805,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001818003,0.000707695,0.000823975,0.001317757,0.006077025,0.004780871,0.007679519,0.6002241870397581,0
1199,1,0,0,0,0,0.355,-0.009,0.5656,0.045,78,0.04,0.0286,0.048,0.0365,0.02485,0.0165,0.0318,0.015,0.0446,0.0407,0.0204,73.5,0.115,0.278,0.068,0.11,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000873625,0.000837341,0.002886286,0.008658169,0.000806093,0.001438638,0.004609197,0.6015229659971756,0
1200,1,0,0,0,0,0.34,0.02,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0493,0.0466,0.0377,74.5,0.1447,0.5866,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.002922397,0.002099754,0.002905347,0.00199788,0.003950067,0.007008575,0.000674839,0.6369555996660359,0
